"TimeN"	"y"	"Q"	"Temp"	"InOutF"	"Month"
"67"	0.0116189459956819	0.443697007079646	0.43380065	9.72277777777778	"0"	"July"
"68"	0.0117375066691065	0.438797483035714	0.35254757	9.06115107913669	"0"	"July"
"69"	0.0118560673425311	0.394528469230769	0.4774391	8.98486111111111	"0"	"July"
"71"	0.0121524690260927	0.385066949541284	0.21157637	10.3327083333333	"0"	"August"
"72"	0.0122710296995173	0.399551283333333	0.1218107	11.0496527777778	"0"	"August"
"73"	0.0124488707096542	0.408867468224299	0.04298417	11.5081944444444	"0"	"August"
"74"	0.0125674313830789	0.433317121904762	0.01871286	12.1263194444444	"0"	"August"
"75"	0.0128638330666404	0.431873804861111	0.01871286	12.3388194444444	"0"	"August"
"76"	0.0129823937400651	0.448938673913044	0.57119702	9.48951388888889	"0"	"August"
"77"	0.0132787954236266	0.424716646153845	0.31475006	9.555	"0"	"August"
"78"	0.0133973560970512	0.430523966019417	0.1218107	9.90256944444444	"0"	"August"
"79"	0.0135159167704759	0.431452899762953	0.06819662	10.2647916666667	"0"	"August"
"80"	0.0136937577806128	0.402341595320027	0.01871286	11.2670833333333	"0"	"August"
"81"	0.014108720137599	0.499440867272726	1.19338142	8.29951388888889	"0"	"September"
"82"	0.0143458414844482	0.460844279508197	0.57119702	8.17673611111111	"0"	"September"
"83"	0.0145236824945852	0.39354860024814	0.27871665	9.02840277777778	"0"	"September"
"84"	0.0146422431680098	0.435605419130435	0.18028662	9.04888888888889	"0"	"September"
"85"	0.0149386448515714	0.415557366666667	0.1218107	9.26645833333333	"0"	"September"
"86"	0.015057205524996	0.405547541071429	0.1218107	8.79875	"0"	"September"
"87"	0.0154721678819822	0.45126886173913	0.39220062	7.98965277777778	"0"	"September"
"88"	0.0157685695655437	0.45290469163987	0.1218107	8.49444444444444	"0"	"October"
"89"	0.0158871302389684	0.366897014049587	0.1218107	8.54326388888889	"0"	"October"
"90"	0.016005690912393	0.529497185641026	2.25403937	7.62583333333333	"0"	"October"
"91"	0.0161835319225299	0.447117499562364	1.0460535	7.37027777777778	"0"	"October"
"92"	0.0163020925959546	0.416187612142857	0.72940805	7.33618055555556	"0"	"October"
"93"	0.0164206532693792	0.454918288235294	0.62149937	7.493125	"0"	"October"
"94"	0.0165984942795161	0.429800891240876	0.62149937	7.31936507936508	"0"	"October"
"95"	0.0167170549529407	0.452719155899421	0.97700165	7.22163778019409	"0"	"October"
"97"	0.0170134566365023	0.507184550922508	1.43880545	7.19949222731092	"0"	"October"
"98"	0.0171320173099269	0.467217578431373	0.78719726	7.13262441004201	"0"	"October"
"99"	0.0174284189934885	0.421897819796955	0.43380065	6.92686207501596	"0"	"November"
"100"	0.0175469796669131	0.406578487603306	0.35254757	6.85606328855806	"0"	"November"
"101"	0.0176655403403377	0.394645446458922	0.27871665	6.80812235474037	"0"	"November"
"102"	0.0178433813504747	0.377521596638655	0.21157637	6.90340354345159	"0"	"November"
"103"	0.0179619420238993	0.398966999145299	0.21157637	6.90340354345159	"0"	"November"
"104"	0.0182583437074609	0.443766069291339	0.39220062	6.75953703411324	"0"	"November"
"105"	0.0184954650543101	0.432254611864407	0.43380065	6.73498907003199	"0"	"November"
"106"	0.0186733060644471	0.465785046511628	0.78719726	6.47884616032174	"0"	"November"
"107"	0.0187918667378717	0.440573168461538	0.6742059	6.31436822081242	"0"	"November"
"108"	0.0189104274112963	0.434466773015873	0.4774391	6.22862681856039	"0"	"November"
"109"	0.0190882684214332	0.481853431122449	0.57119702	6.17006852260068	"0"	"November"
"111"	0.0193253897682825	0.506460339784946	2.25403937	6.14035377582633	"0"	"December"
"112"	0.0196217914518441	0.467656956192662	0.78719726	5.92370944558043	"0"	"December"
"113"	0.0197403521252687	0.459208993571429	0.62149937	5.8588696636036	"0"	"December"
"114"	0.0199181931354056	0.471083125954198	0.52320741	5.8588696636036	"0"	"December"
"115"	0.0200367538088302	0.437984319548872	0.52320741	5.84479166666667	"0"	"December"
"116"	0.0201553144822549	0.51125630310559	1.43880545	6.07881944444444	"0"	"December"
"117"	0.0203331554923918	0.484455953191489	0.84766497	5.78618055555556	"0"	"December"
"119"	0.0214002015532134	0.410757345794392	0.27871665	4.98263888888889	"0"	"January"
"120"	0.021696603236775	0.443381023076923	0.57119702	5.65520833333333	"0"	"January"
"121"	0.0218151639101996	0.440730615254237	0.52320741	4.81013888888889	"0"	"January"
"122"	0.0219930049203366	0.438490795341616	0.39220062	3.29659722222222	"0"	"January"
"123"	0.0221115655937612	0.421168284259259	0.35254757	3.10076388888889	"0"	"January"
"124"	0.0222301262671858	0.409310661111111	0.35254757	3.85131944444444	"0"	"January"
"125"	0.0224079672773227	0.398116218348624	0.27871665	4.65868055555556	"0"	"January"
"126"	0.0225265279507474	0.487255589561586	1.43880545	5.02680555555556	"0"	"January"
"127"	0.022645088624172	0.530674694444444	1.9190939	5.589375	"0"	"January"
"129"	0.0229414903077336	0.539267905747126	2.89816062	6.09868055555556	"0"	"February"
"130"	0.0230600509811582	0.508919825720622	1.19338142	5.14666666666667	"0"	"February"
"131"	0.0232378919912951	0.477765345727484	0.97700165	5.47076388888889	"0"	"February"
"132"	0.0233564526647197	0.501576420134228	0.97700165	5.89333333333333	"0"	"February"
"133"	0.0234750133381444	0.458769203623188	0.84766497	5.03638888888889	"0"	"February"
"134"	0.0236528543482813	0.45499818015873	0.62149937	5.27243055555556	"0"	"February"
"136"	0.0241863773786921	0.533015733333333	2.49834885	6.27138888888889	"0"	"February"
"137"	0.0243049380521167	0.50307011459854	0.97700165	5.47145833333333	"0"	"February"
"138"	0.0244827790622537	0.482715384473683	0.6742059	5.89638888888889	"0"	"February"
"139"	0.0246013397356783	0.484460582786885	0.6742059	5.290625	"0"	"March"
"140"	0.0247199004091029	0.465693972928175	0.6742059	5.29423611111111	"0"	"March"
"141"	0.0248977414192399	0.466528425872092	0.57119702	5.60402777777778	"0"	"March"
"142"	0.0250163020926645	0.456905504733726	0.57119702	5.49715277777778	"0"	"March"
"143"	1e-05	0.40893113172043	4.54959662	4.2	"1"	"January"
"144"	0.000128616926635431	0.415545000534759	1.3536179	3.9	"1"	"January"
"145"	0.000247233853270862	0.390095393582888	0.97700165	3.7	"1"	"January"
"146"	0.000425159243224008	0.391478045604396	0.84766497	4	"1"	"January"
"147"	0.000543776169859439	0.370080324324324	0.72940805	3.4	"1"	"January"
"148"	0.00066239309649487	0.381436151845018	0.62149937	4	"1"	"January"
"149"	0.000840318486448016	0.397747161878453	0.57119702	3.2	"1"	"January"
"150"	0.000958935413083447	0.400580489944134	0.52320741	3.2	"1"	"January"
"151"	0.00107755233971888	0.36855296440678	0.52320741	2.7	"1"	"January"
"152"	0.00125547772967202	0.37068886	0.4774391	1	"1"	"February"
"153"	0.00137409465630746	0.363116141142857	0.43380065	1	"1"	"February"
"154"	0.00149271158294289	0.351241493773584	0.43380065	1	"1"	"February"
"155"	0.00167063697289603	0.353694224858757	0.43380065	1	"1"	"February"
"156"	0.00178925389953146	0.349552589204545	0.35254757	1	"1"	"February"
"157"	0.00190787082616689	0.306837149431818	0.39220062	1	"1"	"February"
"158"	0.00208579621612004	0.323960927272727	0.43380065	1	"1"	"February"
"159"	0.00220441314275547	0.320005203409091	0.43380065	1	"1"	"February"
"160"	0.0023230300693909	0.307579947428571	0.43380065	1	"1"	"February"
"161"	0.00250095545934405	0.290005408095238	0.4774391	1	"1"	"February"
"162"	0.00261957238597948	0.275906587730062	0.57119702	1	"1"	"February"
"163"	0.00273818931261491	0.314091445505618	0.52320741	1	"1"	"February"
"164"	0.00291611470256806	0.3113725	0.52320741	1	"1"	"March"
"165"	0.0038650501156515	0.339238885714286	0.6742059	3.8	"1"	"March"
"166"	0.00398366704228693	0.305169902923977	0.84766497	3.5	"1"	"March"
"167"	0.00428020935887551	0.265832471149145	1.0460535	4.4	"1"	"March"
"168"	0.00439882628551094	0.331848967272727	1.61977637	4.9	"1"	"March"
"169"	0.00457675167546409	0.334907748466258	1.9190939	4.7	"1"	"March"
"170"	0.0054070701619121	0.310746388198758	3.1880003	5.9	"1"	"April"
"171"	0.00552568708854754	0.310767677300613	2.89816062	6.2	"1"	"April"
"172"	0.00564430401518297	0.309041535802469	3.65953637	7	"1"	"April"
"173"	0.00582222940513611	0.29574124691358	1.44872663695979	7	"1"	"April"
"174"	0.00594084633177154	0.299461778395062	2.23255981655273	8	"1"	"April"
"175"	0.00605946325840697	0.240912058024691	2.3101000343734	8.5	"1"	"April"
"176"	0.00688978174485499	0.304635042580645	1.91744997156295	11.5	"1"	"May"
"177"	0.00706770713480814	0.2754664125	1.17475906749053	10.7	"1"	"May"
"178"	0.00718632406144357	0.229296188095238	1.14643360025884	12.9	"1"	"May"
"179"	0.007304940988079	0.270742501257862	1.71800727121399	12.2	"1"	"May"
"180"	0.00748286637803214	0.272002342384106	0.919910448133681	12.2	"1"	"May"
"181"	0.00760148330466758	0.251467769798658	0.562871929630529	13.8	"1"	"May"
"182"	0.00772010023130301	0.269800503179488	1.43555510450765	12	"1"	"May"
"183"	0.00801664254789158	0.35114990297619	2.09620067885277	10.2	"1"	"May"
"184"	0.00813525947452701	0.290096882317073	1.36053164860396	10.5	"1"	"May"
"185"	0.00831318486448016	0.202852735403727	0.601518055144492	13.5	"1"	"June"
"186"	0.00843180179111559	0.195997758282209	0.354887622956848	16.2	"1"	"June"
"187"	0.00855041871775102	0.196475001829268	0.209378960200279	17.6	"1"	"June"
"188"	0.00872834410770417	0.149487663905325	0.0948847280129932	20.6	"1"	"June"
"189"	0.0088469610343396	0.169081102111324	0.055980722924965	19.3	"1"	"June"
"190"	0.00896557796097503	0.13235749558011	0.0330278792470735	20.3	"1"	"June"
"191"	0.00914350335092818	0.129061033714286	0.0149673173283835	21	"1"	"June"
"192"	0.00926212027756361	0.136877026181103	0.43380065	18.8	"1"	"June"
"193"	0.00938073720419904	0.204370560119048	0.4774391	17.2	"1"	"June"
"194"	0.00955866259415218	0.20528252392638	0.97700165	14.8	"1"	"June"
"195"	0.00967727952078762	0.257924025153374	1.19338142	14.2	"1"	"June"
"196"	0.00979589644742305	0.183928265217391	0.57119702	15.1	"1"	"June"
"197"	0.00997382183737619	0.173407033675565	0.91090262	16	"1"	"June"
"198"	0.0100924387640116	0.155487809937888	0.57119702	17.6	"1"	"July"
"199"	0.0102110556906471	0.137898685802469	0.43380065	20	"1"	"July"
"200"	0.0103889810806002	0.119636445341615	0.2443559	22	"1"	"July"
"201"	0.0105075980072356	0.179296159290188	0.06819662	23.4	"1"	"July"
"202"	0.0106262149338711	0.173390485263158	0.35254757	19.3	"1"	"July"
"203"	0.0108041403238242	0.178014681927711	0.1218107	18.8	"1"	"July"
"204"	0.0108634487871419	0.178014681927711	0.1218107	18.8	"1"	"July"
"205"	0.0110413741770951	0.125176245859873	0.52320741	20.8	"1"	"July"
"206"	0.0112192995670482	0.128267297727273	0.27871665	23.1	"1"	"July"
"207"	0.0113379164936836	0.131734130136986	0.21157637	23.5	"1"	"July"
"208"	0.0114565334203191	0.105907903184713	0.15039521	23.8	"1"	"July"
"209"	0.0116344588102722	0.117726542060086	0.43380065	21.9	"1"	"July"
"210"	0.0117530757369077	0.120176634615385	0.35254757	20.5	"1"	"July"
"211"	0.0118716926635431	0.133610583333333	0.4774391	19.8	"1"	"July"
"212"	0.0120496180534962	0.128174201840491	0.31475006	20	"1"	"August"
"213"	0.0121682349801317	0.0979484137362637	0.21157637	22	"1"	"August"
"214"	0.0122868519067671	0.0999586976190476	0.1218107	23.2	"1"	"August"
"215"	0.0124647772967202	0.111989840935673	0.04298417	23	"1"	"August"
"216"	0.0125833942233557	0.101633698830409	0.01871286	23.1	"1"	"August"
"217"	0.0128799365399442	0.133749883333333	0.01871286	22.3	"1"	"August"
"218"	0.0129985534665797	0.123396233544304	0.57119702	20.7	"1"	"August"
"219"	0.0131171703932151	0.123258278488372	0.57119702	19.7	"1"	"August"
"220"	0.0132950957831683	0.118446680745342	0.31475006	19.2	"1"	"August"
"221"	0.0134137127098037	0.153941847457627	0.1218107	19.2	"1"	"August"
"222"	0.0135323296364391	0.11670476163522	0.06819662	19.5	"1"	"August"
"223"	0.0137102550263923	0.102411495918368	0.01871286	21.3	"1"	"August"
"224"	0.0141254142696163	0.201887550617284	1.19338142	17.4	"1"	"September"
"225"	0.0143626481228871	0.210927863803681	0.57119702	15.4	"1"	"September"
"226"	0.0145405735128403	0.174944268862275	0.27871665	16.3	"1"	"September"
"227"	0.0146591904394757	0.159061427833002	0.18028662	16	"1"	"September"
"228"	0.0149557327560643	0.175941064848485	0.09444165	15.7	"1"	"September"
"229"	0.0150743496826997	0.154369452694611	0.1218107	15.5	"1"	"September"
"230"	0.0154895089259237	0.186254114545455	0.39220062	13.4	"1"	"September"
"231"	0.0157860512425123	0.177795348923077	0.1218107	13.8	"1"	"October"
"232"	0.0160232850957832	0.15845980310559	2.25403937	13.5	"1"	"October"
"233"	0.0162012104857363	0.202589572839506	1.0460535	12.3	"1"	"October"
"234"	0.0163198274123717	0.205058368292683	0.72940805	11.9	"1"	"October"
"235"	0.0164384443390072	0.208355280368098	0.62149937	11.5	"1"	"October"
"236"	0.0168536035822312	0.249484503048781	1.0460535	10.2	"1"	"October"
"237"	0.0170315289721843	0.225880534131737	1.43880545	10.4	"1"	"October"
"238"	0.0171501458988198	0.204103031097561	0.78719726	10.1	"1"	"October"
"239"	0.0174466882154083	0.224196838690476	0.43380065	9.2	"1"	"November"
"240"	0.0175653051420438	0.239670330237154	0.35254757	8.9	"1"	"November"
"241"	0.0176839220686792	0.24618486969697	0.27871665	8.7	"1"	"November"
"242"	0.0178618474586323	0.222007452380952	0.21157637	9.1	"1"	"November"
"243"	0.0179804643852678	0.249104297633136	0.21157637	9.1	"1"	"November"
"244"	0.0182770067018564	0.261224158799999	0.39220062	8.5	"1"	"November"
"245"	0.0185142405551272	0.264133155151515	0.43380065	8.4	"1"	"November"
"246"	0.0188107828717158	0.261848904048582	0.6742059	6.8	"1"	"November"
"247"	0.0191073251883044	0.283513342236025	0.57119702	6.3	"1"	"November"
"249"	0.0193445590415752	0.31900216	2.25403937	6.2	"1"	"December"
"250"	0.0196411013581638	0.341870933142857	0.78719726	5.5	"1"	"December"
"251"	0.0197597182847992	0.328307512138728	0.62149937	5.3	"1"	"December"
"252"	0.0199376436747524	0.336711478235294	0.52320741	5.3	"1"	"December"
"253"	0.0200562606013878	0.326941590978886	0.52320741	5.4	"1"	"December"
"254"	0.0201748775280232	0.327209147058824	1.43880545	5.5	"1"	"December"
"255"	0.0203528029179764	0.342177873684211	0.84766497	5.4	"1"	"December"
"256"	0.0212424298677421	0.318580147647059	0.31475006	4	"1"	"January"
"257"	0.0214203552576953	0.320526767251462	0.27871665	4.1	"1"	"January"
"258"	0.0217168975742838	0.294724648888889	0.57119702	4	"1"	"January"
"259"	0.0218355145009193	0.32647796993988	0.52320741	3.5	"1"	"January"
"260"	0.0220134398908724	0.329334025465839	0.39220062	2.8	"1"	"January"
"261"	0.0221320568175079	0.314856836157025	0.35254757	1	"1"	"January"
"262"	0.0222506737441433	0.316321659259259	0.35254757	1	"1"	"January"
"263"	0.0224285991340964	0.296080471515152	0.27871665	1	"1"	"January"
"264"	0.0225472160607319	0.311616698329853	1.43880545	1	"1"	"January"
"266"	0.0226658329873673	0.33211944	1.9190939	1	"1"	"January"
"267"	0.0227844499140027	0.363135736363636	1.43880545	3.5	"1"	"January"
"268"	0.0228437583773204	0.366291504069767	1.11814961	3.6	"1"	"February"
"270"	0.0229623753039559	0.381984702857143	2.89816062	4.3	"1"	"February"
"271"	0.0230809922305913	0.37289874939759	1.19338142	3.6	"1"	"February"
"272"	0.0232589176205444	0.365179760843374	0.97700165	3.9	"1"	"February"
"273"	0.0233775345471799	0.373164791632654	0.97700165	4	"1"	"February"
"274"	0.0234961514738153	0.364822287037037	0.84766497	3.2	"1"	"February"
"275"	0.0236740768637685	0.349035035625	0.62149937	3.8	"1"	"February"
"276"	0.0237333853270862	0.349035035625	0.62149937	3.8	"1"	"February"
"277"	0.0240299276436748	0.351530956725146	0.62149937	3.7	"1"	"February"
"279"	0.0241485445703102	0.372093511377246	3.65953637	4.6	"1"	"February"
"280"	0.0242078530336279	0.359730590740741	2.49834885	4.2	"1"	"February"
"281"	0.0242671614969456	0.34713313855186	1.43880545	4.2	"1"	"February"
"282"	0.0243264699602633	0.377452428658537	0.97700165	4.2	"1"	"February"
"283"	0.0245043953502165	0.319950458510638	0.6742059	4.6	"1"	"February"
"284"	0.0245637038135342	0.357217791304348	0.78719726	4.5	"1"	"March"
